ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Bod_Alias,Attribute_Byline_Description,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_41468,Aaretaler Volksbühne Münsingen,,,Münsingen,,Münsingen,BE,CH,www.aaretaler.ch,,Amathea,a,1918-,,,,,,
AC_41469,Beatrice Riesen-Produktion,Bea Riesen-Produktion,,Münsingen,,Münsingen,BE,CH,www.oje-minee-theater.ch,,x,a,2001?-,,,,,,
AC_41470,Jugendtheater Münsingen,,,Münsingen,,Münsingen <nicht ZSV>,BE,CH,x,,x,a,?,,,,,2 R <Sammelcouvert>,(2014)-
AC_41471,<Theatergruppe Trachtengruppe Münsingen>,,,Münsingen,,Münsingen: Trachtengruppe Münsingen,BE,CH,x,,x,a,?,,,,,,
AC_41472,<Theatergruppe Volksschule Münsingen>,,,Münsingen,,Münsingen: Volksschule Münsingen <nicht ZSV>,BE,CH,x,,x,a,?,,,,,7 R <Sammelcouvert>,(2002)-
AC_41473,<Theatergruppe Psychiatrische Klinik Münsterlingen>,,,Münsterlingen,,Münsterlingen: Psychiatrische Klinik Münsterlingen <nicht ZSV>,TG,CH,www.stgag.ch/psychiatrische-dienste-thurgau.html,,x,a,?,,,,,7 R <Sammelcouvert>,(1993)-
AC_41474,Theater Münsterlingen,,,Münsterlingen,,Münsterlingen,TG,CH,www.theater-muensterlingen.ch,,x,a,2005-,,,,,,
AC_41475,Theatergruppe Mürren,,,Mürren,,Mürren,BE,CH,x,,x,a,?,,,,,,
AC_41476,<Theatergruppe Gemischter Chor Müntschemier>,,,Müntschemier,,Müntschemier: Gemischter Chor Müntschemier,BE,CH,x,,x,a,?,,,,,,
AC_41477,Theater in Müntschemier,,,Müntschemier,,Müntschemier,BE,CH,x,,x,a,?,,,,,,
AC_41478,Sänger- und Theaterfreunde ums Hudelmoos,,,Muolen,,Muolen,TG,CH,x,,VOV,a,?,,,,,,
AC_41479,Theatervereinigung Muotathal,Theater Muotathal,,Muotathal,,Muotathal,SZ,CH,www.theater-muotathal.ch,,RZV,a,1949?-,,,,,,
AC_41480,Compagnia Teatrale „Il Grapolo“,,,Muralto,,Muralto <nicht ZSV>,TI,CH,x,,FFSI,a,?,,,,,x,x
AC_41481,Théâtre du Rovra,Les Compagnons du Rovra,,Muraz-Collombey,,Muraz-Collombey <nicht ZSV>,VS,CH,x,,FSSTA,a,1946-,,,,,x,x
AC_41482,<Theatergruppe Bezirksschule Muri>,<Theatergruppe Bez Muri>; <Theatergruppe Kreisbezirksschule Muri>,,Muri AG,,Muri AG: Bezirksschule Muri <nicht ZSV>,AG,CH,www.bezmuri.ch,,x,a,?,,,,,9 R <Sammelcouvert>,"(1997), 2004, 2005, 2006, 2008, 2013"
AC_41483,<Theatergruppe Kolpingfamilie Muri>,,,Muri AG,,Muri AG: Kolpingfamilie Muri,AG,CH,www.kolping-muri.ch,,VAV,a,?,,,,,,
AC_41484,MuriTheater,,Kulturstiftung St. Martin ; inkl. Osterspiel von Muri (Freilichtspiel),Muri AG,,Muri AG,AG,CH,x,,x,a,?,,,,,,
AC_41485,Freilichtspiele Mettlenpark,,,Muri BE,,Muri BE,BE,CH,x,,x,a,(noch existent?),,,,,,
AC_41486,Kellertheater Murten,,,Murten,,Murten,BE,CH,www.kellertheatermurten.ch,,Amathea,a,1968?-,,,,,,
AC_41487,Gruppa da teater Müstair,,,Müstair,,Müstair,GR,CH,x,,BVV,a,1976-,,,,,,
AC_41488,Teater da Prümavaira 2013,,,Müstair,,Müstair,GR,CH,x,,ZSV,a,?,,,,,,
AC_41489,<Theatergruppe Gymnaisum Muttenz>,,,Muttenz,,Muttenz: Gymnaisum Muttenz <nicht ZSV>,BL,CH,www.gym-muttenz.ch,,x,a,?,,,,,15 R <Sammelcouvert>,"(1978), 1989, 1995,  2000, 2001, 2002, 2003, 2004, 2009"
AC_41490,Theatergruppe Rattenfänger,,,Muttenz,,Muttenz,BL,CH,www.theatergruppe-rattenfaenger.ch,,x,a,1989-,,,,,,
AC_41491,<Theatergruppe Bezirksschule Mutschellen>,,,Mutschellen,,Mutschellen: Bezirksschule Mutschellen <nicht ZSV>,AG,CH,x,,x,a,?,,,,,6 R <Sammelcouvert>,(1997)-
AC_41492,Theatergruppe Mutschellen,,,Mutschellen,,Mutschellen <nicht ZSV>,AG,CH,x,,x,na,?,,,,,2 R <Sammelcouvert>,(1983)-(1983)
AC_41493,<Theatergruppe Gemischer Chor Naters>,,,Naters,,Naters: Gemischer Chor Naters,VS,CH,x,,x,a,?,,,,,,
AC_41494,Jugendgruppe Theaterverein Naters,,,Naters,,Naters,VS,CH,www.theater-naters.ch,,x,a,?,,,,,,
AC_41495,Theaterverein Naters,,,Naters,,Naters,VS,CH,www.theater-naters.ch,,Amathea,a,1989-,,,,,,
AC_41496,Laientheater Nebikon,,,Nebikon,,Nebikon,LU,CH,x,,RZV,a,1989-,,,,,,
AC_41497,Theater im Schilf,,,Neerach,,Neerach,ZH,CH,www.theater-im-schilf.ch,,x,a,1963-,,,,,,
AC_41498,Theatergruppe Neerach,,,Neerach,,Neerach,ZH,CH,x,,x,a,?,,,,,,
AC_41499,Theatergruppe Funke,,,Neftenbach,,Neftenbach,ZH,CH,x,,x,a,?,,,,,,
AC_41500,Freilichtspiel Nesselnbach,,,Nesselnbach,,Nesselnbach,AG,CH,x,,x,a,(noch existent?),,,,,,
AC_41501,Cie Jehanne04 unLtd,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,x,,FSSTA,a,?,,,,,x,x
AC_41502,Compagnie de la Cave Perdue,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,www.la-cave-perdue.ch,,FSSTA,a,2005-,,,,,x,x
AC_41503,Compagnie de la Saint-Grégoire,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,x,,x,na,1949-2002,,,,,x,x
AC_41504,Compagnie de Scaramouche,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,x,,x,na,1949-2002,,,,,1 C,(1956)-(2001)
AC_41505,Groupe de Théâtre Antique de l’Uni de Neuchâtel,GTA,,Neuchâtel,,Neuchâtel: Université <nicht ZSV>,NE,CH,www.unine.ch/gta/groupedetheatreantique,,FSSTA,a,?,,,,,1 C,"(1990), 2005, (2009)"
AC_41506,Haz’Art ,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,x,,x,a,(noch existent?),,,,,1 C,(1999)-(2001)
AC_41507,Héliogade,"Compagnie Héliogade;  Groupe Théâtral ""Héliogade""",,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,www.heliogadecompagnie.wixsite.com/heliogade,,FSSTA,a,?,,,,,2 R <Sammelcouvert>,"(2002), (2007)"
AC_41508,La Rime du Crabe,,,Neuchâtel,,Neuchâtel <nicht ZSV>,NE,CH,www.larimeducrabe.ch,,x,a,2008-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_41509,Le Chœur de l'Université de Neuchâtel,,,Neuchâtel,,Neuchâtel: Université <nicht ZSV>,NE,CH,x,,x,a,?,,,,,1 C,2011
AC_41510,Théâtre de la Bourgade,,,Fleurier? ; Neuchâtel?,,Neuchâtel <nicht ZSV>,NE,CH,x,,x,na,?,,,,,2 R <Sammelcouvert>,"(1945), (1958)"
AC_41511,Théâtre Universitaire Thune,,,Neuchâtel,,Neuchâtel: Université <nicht ZSV>,NE,CH,www.unine.ch/thune,,x,a,?,,,,,1 C,"(2003),  2008"
AC_41512,Theaterverein Neudorf,Theater Neudorf,,Neudorf,,Neudorf,LU,CH,www.theaterneudorf.ch,,RZV,a,2008-,,,,,,
AC_41513,<Theatergruppe Trachtengruppe Neuendorf>,,,Neuendorf,,Neuendorf: Trachtengruppe Neuendorf <nicht ZSV>,SO,CH,x,,x,a,?,,,,,4 R <Sammelcouvert>,"(2007), 2009, 2013"
AC_41514,<Theatergruppe Trachtengruppe Neuenegg>,,,Neuenegg,,Neuenegg: Trachtengruppe Neuenegg,BE,CH,x,,Amathea,a,?,,,,,,
AC_41515,<Theatergruppe Gemischter Chor Bramberg>,,,Neuenegg (Bramberg),,Neuenegg: Gemischter Chor Bramberg <nicht ZSV>,BE,CH,x,,Amathea,a,?,,,,,x,x
AC_41516,<Theatergruppe Handharmonika-Club Neuenegg>,,,Neuenegg,,Neuenegg: Handharmonika-Club Neuenegg,BE,CH,x,,x,,?,,,,,,
AC_41517,Jugendbühne Neuenhof,JBN,,Neuenhof,,Neuenhof,AG,CH,www.jbn.ch,,VAV,a,1982-,,,,,,
AC_41518,Schnägge-Bühne Neuenhof,SNB,,Neuenhof,,Neuenhof,AG,CH,www.sbn.ch,,VAV,a,2014?-,,,,,,
AC_41519,Theaterspielgruppe Neuenkirch,,,Neuenkirch,,Neuenkirch,LU,CH,x,,x,a,?,,,,,,
AC_41520,Dramatischer Verein Neuhausen,,,Neuhausen,,Neuhausen,SH,CH,x,,VOV,na,?,,Neuhauser Bühne,,,,
AC_41521,Neuhauser Bühne,,,Neuhausen,,Neuhausen,SH,CH,x,,VOV,a,?,Dramatischer Verein Neuhausen,,,,,
AC_41522,Theatergruppe Wirrwarr,,,Neuhausen,,Neuhausen <nicht ZSV>,SH,CH,www.wirrwarr.ch,,x,a,1995?-,,,,,2 R <Sammelcouvert>,"(2007), 2013"
AC_41523,Theatergruppe Neuheim,,,Neuheim,,Neuheim,ZG,CH,www.theatergruppe-neuheim.ch,,RZV,a,1968-,,,,,,
AC_41524,<Theatergruppe Frauenchor Niederbipp>,,,Niederbipp,,Niederbipp: Frauenchor Niederbipp,BE,CH,x,,x,na,?,,,,,,1975
AC_41525,<Theatergruppe Gemischter Chor Niederbipp>,,,Niederbipp,,Niederbipp: Gemischter Chor Niederbipp,BE,CH,www.gmischtechor-bipp.ch,,Amathea,a,1987-,,,,,,
AC_41526,<Theatergruppe Männerchor Eintracht Niederbipp>,,,Niederbipp,,Niederbipp: Männerchor Eintracht Niederbipp,BE,CH,x,,Amathea,a,?,,,,,,
AC_41527,<Theatergruppe Trachtengruppe Niederbipp>,,,Niederbipp,,Niederbipp: Trachtengruppe Niederbipp,BE,CH,x,,Amathea,a,?,,,,,,
AC_41528,Theatergesellschaft Niederbuchsiten,,,Niederbuchsiten,,Niederbuchsiten,SO,CH,x,,RVNWS,a,?,,,,,,
AC_41529,Junges Theater Niederdorf,JTN,,Niederdorf,,Niederdorf,BL,CH,x,,x,a,?,,,,,,
AC_41530,erlinsbacher bühne,,,Niedererlinsbach,,Niedererlinsbach,SO,CH,www.erlinsbacherbuehne.ch,,x,a,2001-,,,,,,
AC_41531,Dorfbühne Niederglatt,,,Niederglatt,,Niederglatt,ZH,CH,www.dorf-buehni.ch/,,x,a,1993-,,,,,,
AC_41532,Dramatischer Verein Niederglatt,DVN,,Niederglatt,,Niederglatt,ZH,CH,www.theater-niederglatt.ch,,RVA,a,1906-,,,,,,
AC_41533,<Theatergruppe Jodlerklub Echo Niedergösgen-Schönenwerd>,,,Niedergösgen,,Niedergösgen: Jodlerklub Echo Niedergösgen-Schönenwerd,SO,CH,www.jk-echo-niedergoesgen.com,,x,a,?,,,,,,
AC_41534,Berner Volksbühne,,,Niederönz,,Niederönz <nicht ZSV>,BE,CH,www.berner-volksbuehne.ch,,x,a,2005?-,,,,,x,x
AC_41535,<Theatergruppe Jodlerklub Alphüttli>,,,Niederscherli,,Niederscherli: Jodlerklub Alphüttli,BE,CH,x,,x,a,?,,,,,,
AC_41536,<Theatergruppe Männerchor Niederscherli>,,,Niederscherli,,Niederscherli: Männerchor Niederscherli,BE,CH,x,,Amathea,a,?,,,,,,
AC_41537,Musikgesellschaft Niederscherli,,,Niederscherli,,Niederscherli,BE,CH,www.scherlimusig.ch,,x,a,?,,,,,,
AC_41538,<Theatergruppe Gemischter Chor Niederwangen>,,,Niederwangen,,Niederwangen: Gemischter Chor Niederwangen,??,CH,x,,Amathea ,a,?,,,,,,
AC_41539,Bühne Wehntal,,,Niederweningen,,Niederweningen,ZH,CH,www.buehne-wehntal.ch,,RVA,a,?,,,,,,
AC_41540,Theaterfreunde Niederwil,,,Niederwil,,Niederwil,AG,CH,www.theaterniederwil.ch,,x,a,2003-,,,,,,
AC_41541,Theatergruppe Niederwil-Nesselnbach,,,Niederwil-Nesselnbach,,Niederwil-Nesselnbach,AG,CH,x,,x,a,?,,,,,,
AC_41542,Dramatischer Verein Nürensdorf,Drami Nüeri,,Nürensdorf,,Nürensdorf,ZH,CH,www.drami.ch,,RVA,a,1930-,,,,,,
AC_41543,Theater Nussbaumen,Dramatischer Verein Obersiggenthal,,Nussbaumen AG,,Obersiggenthal: Dramatischer Verein Obersiggenthal,AG,CH,www.theater-nussbaumen.ch,,VAV,a,1933-,,,,,,
AC_41544,Bühne07,,Theaterverein Nuglar-St. Pantaleon,Nuglar,,Nuglar,SO,CH,www.buehne07.ch,,x,a,2007-,,,,,,
AC_41545,L'Ensemble Choral de La Côte,ECC,,Nyon,,Nyon <nicht ZSV>,VD,CH,www.choeurecc.org,,x,a,?,,,,,1 C,2016-
AC_41546,Tarado Théâtre,,,Nyon,,Nyon <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_41547,Théâtre Bulle,,,Nyon,,Nyon <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_41548,Théâtre de l'Entracte,,,Nyon,,Nyon <nicht ZSV>,VD,CH,x,,x,na,?,,,,,1 C,(1990)-(1997=
AC_41549,Troupe Nyonnaise de Théâtre,,,Nyon,,Nyon <nicht ZSV>,VD,CH,x,,FSSTA,a,?,,,,,x,x
AC_41550,Theatergruppe Oberägeri,,,Oberägeri,,Oberägeri,ZG,CH,www.tg-oberaegeri.ch,,RZV,a,1979-,,,,,,
AC_41551,Trachtengruppe Oberbalm,,,Oberbalm,,Oberbalm,BE,CH,www.tg-oberbalm.äbe.ch,,x,a,?,,,,,,
AC_41552,Laienbühne Oberbipp,,,Oberbipp,,Oberbipp,BE,CH,x,,x,a,(noch existent?),,,,,,
AC_41553,<Theatergruppe Männerchor Oberbottigen>,,,Oberbottigen,,Oberbottigen: Männerchor Oberbottigen,BE,CH,x,,Amathea,a,?,,,,,,
AC_41554,<Theatergruppe Männerchor Oberbuchsiten>,,,Oberbuchsiten,,Oberbuchsiten: Männerchor Oberbuchsiten  <nicht ZSV>,SO,CH,www.maennerchor-oberbuchsiten.ch,,x,a,?,,,,,8 R <Sammelcouvert>,(2007)-
AC_41555,Theaterverein Oberburg,,,Oberburg,,Oberburg,BE,CH,www.theaterverein-oberburg.ch,,Amathea,a,2008-,Arbeiterchöre Oberburg ,,,,,
AC_41556,<Theatergruppe Arbeiter-Männerchor>,,,Oberburg,,Oberburg: Arbeiter-Männerchor,BE,CH,x,,x,,?,,,,,,
AC_41557,<Theatergruppe Arbeiterchöre>,,,Oberburg,,Oberburg:Arbeiterchöre,BE,CH,x,,x,na,?,,Theaterverein Oberburg,,,,
AC_41558,<TheatergruppeTrachtengruppe Oberburg>,,,Oberburg,,Oberburg: Trachtengruppe Oberburg,BE,CH,x,,Amathea,a,?,,,,,,
AC_41559,Theatergruppe Längenberg,,,Oberbütschel,,Oberbütschel,BE,CH,x,,x,a,(noch existent?),,,,,,
AC_41560,Silberdischtle Oberdiessbacher Seniorentheater ,Seniorentheater Silberdischtle,,Oberdiessbach,,Oberdiessbach,BE,CH,x,,x,a,?,,,,,,
AC_41561,Musical Factory Waldenburgertal,,,Oberdorf,,Oberdorf,SO,CH,x,,x,na,?,,,,,,
AC_41562,Young Damian Music Company,YDMC,,Oberdorf,,Oberdorf,SO,CH,www.damianmusic.ch,,x,a,?,,,,,,
AC_41563,Dramatischer Verein Oberegg,,,Oberegg,,Oberegg,AI,CH,www.dramatischer-verein-oberegg.ch,,x,q,2002?-,,,,,,
AC_41564,Entfelder Theater-Senioren,,,Oberentfelden,,Oberentfelden,AG,CH,www.entfelder-theatersenioren.ch,,x,a,2000-,,,,,,
AC_41565,Theatergesellschaft Oberentfelden,,,Oberentfelden,,Oberentfelden,AG,CH,www.theateroberentfelden.ch,,VAV,a,1909-,,,,,,
AC_41566,Dachbühne Oberglatt,,,Oberglatt,,Oberglatt,ZH,CH,www.dachbuehne.ch,,RVA,a,1990-,,,,,,
AC_41567,Theatergruppe Chlause-Zunft,<Theatergruppe Chlausenzunft Obergösgen>,,Obergösgen,,Obergösgen,SO,CH,www.chlausezunft.ch,,x,a,1998-,,,,,,
AC_41568,Näppibühne Oberhasli,,,Oberhasli,,Oberhasli,ZH,CH,www.naeppi-buehne.ch,,RVA,a,2000?-,,,,,,
AC_41569,<Theatergruppe Landjugendgruppe Neckertal> ,,,Oberhelfenschwil,,Oberhelfenschwil: Landjugendgruppe  Neckertal <nicht ZSV>,SG,CH,www.landjugend.ch/sg/neckertal,,x,a,?,,,,,3 R <Sammelcouvert>,(2004)-
AC_41570,Theatergruppe Jodlerklub Oberhofen,,,Oberhofen,,Oberhofen,BE,CH,www.jkoberhofen.ch,,Amathea,a,?,,,,,,
AC_41571,<TheatergruppeTrachtengruppe Oberhofen / Hilterfingen>,,,Oberhofen,,Oberhofen: Trachtengruppe Oberhofen / Hilterfingen,BE,CH,https://tg-oberhofen-hilterfingen.jimdo.com,,Amathea,a,?,,,,,,
AC_41572,Klösterli-Bühne Oberhofen,,,Oberhofen,,Oberhofen <Eigenproduktionen>,BE,CH,x,,Amathea,a,?,,,,,,
AC_41573,Theatergruppe Musikgesellschaft Oberhofen,,,Oberhofen,,Oberhofen,BE,CH,www.mgoberhofen.ch,,Amathea,a,?,,,,,,
AC_41574,Theatergesellschaft Oberiberg,TGO,,Oberiberg,,Oberiberg,SZ,CH,www.theater-oberiberg.ch,,x,a,1976-,,,,,,
AC_41575,Musikgesellschaft Oberried,,,Oberried,,Oberried <nicht ZSV>,BE,CH,x,,x,a,?,,,,,2 R <Sammelcouvert>,"(2009), 2012"
AC_41576,Junges Theater Oberrieden,,,Oberrieden,,Oberrieden <nicht ZSV>,ZH,CH,www.junges-theater-oberrieden.ch,,RVA,a,?,,,,,x,x
AC_41577,Bauernbund-Theatergruppe,,,Oberriet,,Oberriet <nicht ZSV>,SG,CH,x,,x,a,?,,,,,4 R <Sammelcouvert>,"(2006), 2007, 2012, 2014"
AC_41578,<Theatergruppe Pontonier-Fahrverein Oberriet>,,,Oberriet,,Oberriet: Pontonier-Fahrverein Oberriet <nicht ZSV>,SG,CH,www.pfvoberriet.ch,,x,a,?,,,,,5 R <Sammelcouvert>,"(2003), 2004, 2006, 2007"
AC_41579,Allerlei-Theater Rohrdorf,,,Oberrohrdorf,,Oberrohrdorf,AG,CH,x,,VAV,a,?,,,,,,
AC_41580,Theatergruppe Oberrüti,TGOB,,Oberrüti (Muri),,Oberrüti (Muri),AG,CH,www.tgob.ch,,RZV,a,1979-,,,,,,
AC_41581,Theaterverein Obersaxen,,,Obersaxen,,Obersaxen,GR,CH,x,,BVV,a,?,,,,,,
AC_41582,<Theatergruppe Frauen- und Männerchor Oberscherli>,,,Oberscherli (Köniz),,Oberscherli: Frauen- und Männerchor Oberscherli,BE,CH,x,,Amathea,na,?,,Oberscherlichor,,,,
AC_41583,<Theatergruppe Oberscherlichor>,,,Oberscherli (Köniz),,Oberscherli : Oberscherlichor,BE,CH,x,,Amathea,a,?,Frauen- und Männerchor Oberscherli,,,,,
AC_41584,Theatergruppe Stockental,,,Oberstocken,,Oberstocken,BE,CH,www.theater-stocken.ch,,x,a,1990-,,,,,,
AC_41585,Gesangsverein Oberthal,,,Oberthal,,Oberthal,BE,CH,x,,x,a,?,,,,,,
AC_41586,Theatergruppe KAB Oberuzwil-Birchwil,,,Oberuzwil-Birchwil,,Oberuzwil-Birchwil,SG,CH,x,,x,a,?,,,,,,
AC_41587,<Theatergruppe Gymnasium Oberwil>,,"inkl. <Theatergruppe Fachmittelschule, Diplommittelschule>",Oberwil,,Oberwil BL: Gymnasium Oberwil <nicht ZSV>,BL,CH,www.gymoberwil.ch,,x,a,?,,,,,1 C,(1979)-
AC_41588,Theatergruppe Oberwil,TGO,,Oberwil BL,,Oberwil BL,BL,CH,www.tgo-oberwil.ch,,x,a,2010?-,,,,,,
AC_41589,Kabarett Monokel,,,Oberwil ZH,,Oberwil ZH,ZH,CH,x,,x,na,?,,,,,,1982
AC_41590,<Theatergruppe Männerchor Oberwil-Lieli>,,,Oberwil-Lieli,,Oberwil-Lieli: Männerchor Oberwil-Lieli,AG,CH,www.oberwil-lieli.ch,,x,a,?,,,,,,
