ID_NR_Corporate_Body,Name_Corporate_Body,Name_Corporate_Body_Alias,Attribute_Byline_Description,Kuenstler,Ort,Geodaten,Ablageort_STS,Kanton,Land,Webadresse,Adresse,Verband,Rep,Status,Eckdaten_nicht_STS,fruehere_Namen,spaetere_Namen,Dokumente_VP_V,Dokumente_VP_G,Dokumente_PA_V,Dokumente_PA_G
AC_21143,Atelier théâtre itinérant,Jeune Théâtre Romand Itinérant; JTRI,,"Desarthe, Gérard u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,na,1999-?,,,,,1 C,1999-2000
AC_21144,Avracavabrac,,impro,?,Lausanne,,Lausanne,VD,CH,www.avrac.ch,,x,,a,1999-,,,,,1 C,"(2000), 2004, 2013"
AC_21145,Ballet Contemporain Suisse,Schweizerisches kontemporäres Ballett,,x,Lausanne <provisor. Sitz> Genève ; Biel ; Herisau ; Zürich,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,"(1985), (1987)"
AC_21146,Béjart Ballet Lausanne,BBL,,"Béjart, Maurice (+)Roman, Gil",Lausanne,,Lausanne <siehe auch Lausanne: Ecole-Atelier Rudra Béjart>,VD,CH,www.bejart.ch,,x,,a,1987-,,,,,6 S,1987-
AC_21147,Ballet Flamenco Antonio,,,"Perujo, Antonio",Lausanne,,Lausanne,VD,CH,x,,x,,na,(1993)-?,,,,,1 C,(1999)-
AC_21148,BBFC,,ensemble,"Francioli, Léon ; Bovard, Jean-François ; Bourquin, Daniel ; Morisod, Alain",Lausanne,,Lausanne,VD,CH,x,,x,,na,1981-1991,,,,,1 C,(1990)-1991
AC_21149,BD 4,BD4,,"Golay, Christine ; Intriere, François ; Renault, Olivier",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1991)-?
AC_21150,Bilbao Théâtre,La Cie Bilbaothéâtre,,"Moret, Ariane",Lausanne,,Lausanne,VD,CH,www.bilbaotheatre.com,,x,,a,2000-,,,,,1 C,(2015)-
AC_21151,Boulimie,,compagnie,"Golovtchiner, Lova ; Jeanneret, Martine ; Benjamin, Samy ; Knapp, Alain ; Arczynski, Bernard",Lausanne,,Lausanne,VD,CH,x,,x,,na,1065-?,,,,,unter Théâtre Boulimie,unter Théâtre Boulimie
AC_21152,Centre Dramatique Romand,CDR,inkl. Les Tréteaux d'Ouchy,"Pasquier, Paul ; Imhoff, Marcel ; Dominique, Claire ; Ruegg, Pierre u.a.",Lausanne,,Lausanne <ab 1.8.1969 unter Lausanne: Vidy>,VD,CH,x,,x,,na,1953-1959 <als Gruppe> bzw. 1959-1969 <als Produzent>,,"1969-1971: Centre Dramatique de Vidy, ab 1972: Centre Dramatique de Lausanne",,,1 C,1953-1968
AC_21153,Centre Dramatique de Lausanne ,CDL,,,Lausanne,,Lausanne <ab 1.8.1969 unter Lausanne: Vidy>,VD,CH,x,,x,,na,1972-1989,,Théâtre Vidy,,,x,x
AC_21154,Choeur Calliope,,,x,Lausanne,,Lausanne: Choeur Calliope,VD,CH,www.choeurcalliope.ch,,x,,a,?,,,,,1 C,"(1988), 2008"
AC_21155,Chrysolite Théâtre,,,?,Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(1984)-(1984)
AC_21156,Cie Cadmium,Compagnie Cadmium,danse,"Dind, Annika ; Jhabvala, Jamasp",Lausanne,,Lausanne,VD,CH,www.ciecadmium.tumblr.com,,x,,a,2010- bzw. 2011-,,,,,x,x
AC_21157,Cie Camastral,,,"Rau, Gian Manuel",Lausanne,,Lausanne: Cie Camastral,VD,CH,x,,x,,a,?,,,,,1 C,(2015)-
AC_21158,Cie Devon,,,"Perazzini, Julia",Lausanne,,Lausanne: Compagnie La Scam et Devon,VD,CH,x,,x,,a,?,,,,,x,x
AC_21159,Cie Guimerlin,Compagnie Guimerlin,danse,"Guillermin, Sarah",Lausanne,,"Guillermin, Sarah",VD,CH,www.cie-guimerlin.ch,,x,,a,2004-,,,,,,
AC_21160,Cie Gustav,Compagnie Gustav,,?,Lausanne,,Lausanne,,CH,x,,x,,na,2005-2009,,,,,x,x
AC_21161,Cie Interlope,,,"Rochat, Anne-Frédérique u.a.",Lausanne ?,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_21162,Cie Jean-Marc Heim,Compagnie Jean-Marc Heim,danse,"Heim, Jean-Marc",Lausanne,,"Heim, Jean-Marc",VD,CH,https://jeanmarcheim.wordpress.com,,x,,a,1997-,,,,,,
AC_21163,Cie Kaleidos,,danse-théâtre,"Yahr, Leili ; Dind, Annika",Lausanne,,Lausanne,VD,CH,www.ciekaleidos.ch,,x,,a,2012-,,,,,x,x
AC_21164,Cie Krassen Krastev,Compagnie Krassen Krastev,,"Krastev, Krassen",Lausanne,,"Lausanne oder Krastev, Krassen",VD,CH,www.krassenkrastev.ch,,x,,a,?,,,,,x,x
AC_21165,Compagnie La Scam et Devon ,Cie La Scam; Cie La Scam et Devon; Cie Devon,,"Scamuffa, Valério",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 C,(2015)-
AC_21166,Cie Le Mérinos,Compagnie Le Mérinos,,"Teuscher, Raoul u.a.",Lausanne,,Lausanne: Cie Le Mérinos,VD,CH,www.raoulteuscher.ch,,x,,a,?,,,,,2 R <Sammelcouvert>,(2014)-(2014)
AC_21167,Cie Les Débiteurs,Compagnie les Débiteurs,,"Junod, Jérôme ; Liengme, Valérie ; Savoy, Anne-Catherine ; Palasthy, Peter ; Ziegler, Mathieu ; Cochand, Gaël ; Csiky Trnka, Olivia u.a.",Lausanne,,Lausanne: Compagnie les Débiteurs,VD,CH,www.debiteurs.ch,,x,,a,2001-,,,,,1 C,"(2004), 2005, 2015-"
AC_21168,Cie Monsieur Bovary,Compagnie Monsieur Bovary,,"Tenthorey, Pierric ; Giller, Jérome ; Bocksberger, Sophie ; Klaus, Pauline",Lausanne,,Lausanne: Cie Monsieur Bovary,VD,CH,x,,x,,a,2011-,,,,,1 C,(2016)-
AC_21169,Cie Motàmot,Cie Motamot; Compagnie Motàmot; Compagnie Motamot; Cie Mot à Mot; Compagnie Mot à Mot,,"Ittig, Rodolphe ; Borgeat, Jean-Luc ; Torriente, Lisa ; ",Lausanne,,Lausanne,,CH,www.compagnie-motamot.com,,x,,a,?,,,,,1 C,(2016)-
AC_21170,Cie Nuna,,Youngsoon Cho Jaquet; danse,"YoungSoon Cho, Jaquet",Lausanne,,Lausanne: Cie Nuna,GE,CH,www.cienuna.com,,x,,a,2003-,,,,,1 C,(2014)-
AC_21171,Cie Pasquier-Rossier,Compagnie Pasquier-Rossier,,"Pasquier, Geneviève ; Rossier, Nicolas",Lausanne,,Lausanne: Compagnie Pasquier-Rossier,VD,CH,www.cie-pasquier-rossier.ch,,x,,a,1991-,,,,,1 C,(1994)-
AC_21172,Cie Skoln a Thtr,Cie Skøln å Thtr,,"Brayer, Vincent u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,"(2014), (2015)"
AC_21173,Cie Sur Les Planches,,,"Fretz, Joëlle",Lausanne ?,,Lausanne,VD,CH,x,,x,,a,2011-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21174,Cie Tania de Paola,Compagnie Tania de Paola,danse,"de Paola, Tania",Lausanne,,"Paola, Tania",VD,CH,www.taniadepaola.com/compagnie,,x,,a,1999-,,,,,,
AC_21175,Cie. Corifée,Compagnie Corifée,,"Murgui, Josefina",Lausanne,,Lausanne,VD,CH,www.laciecorifeepresente.blogspot.com,,x,,a,2005-,,,,,1 R <Sammelcouvert>,(2007)-(2007)
AC_21176,Cie. Philippe Saire,Compagnie Philippe Saire,danse,"Saire, Philippe",Lausanne,,"Saire, Philippe",VD,CH,www.philippesaire.ch,,x,,a,1986-,,,,,,
AC_21177,Cie Viande Hachée du Caire,,,"Dosch, Laetitia",Lausanne ?,,Lausanne,VD,CH,www.cieviandehachee.com,,x,,a,?,,,,,2 R <Sammelcouvert>,(2015)-(2015)
AC_21178,Co-Incidence,,danse,"Ballif, Josiane ; Burnand, Agnès ; Brunet, Michèle",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1985)-?
AC_21179,Cocopunch Company,,amateur,"Degoumois, Jean-Michel ; Duboux, Dominique +Aviolat, Françoise ; Hilti, Danièle ; Schwab, Carlos",Lausanne,,Lausanne,VD,CH,x,,x,,na,1982-?,,,,,1 R <Sammelcouvert>,(1984)-(1984)
AC_21180,Collectif Danse,,,"Berger, Fabienne ; Genton, Dominique ; Decker, Diane ; Jaccard, Myriam ; Saire, Philippe ; Otth, Marie-Jane",Lausanne,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,1 C,"(1992), 1995, 1998, 2000"
AC_21181,Collectif Division,,,"Mages, Julien ; Poullos, Athéna ; Arnaudon, Frank ; Palacio, Roman ; Müller, Diane",Lausanne,,Lausanne,VD,CH,www.julienmages.com,,x,,a,2006-,,,,,1 C,(2012)-
AC_21182,Collectif d'utilité publique,Cie Utilité Publique; Compagnie Utilité Publique,danse,"Rochet, Corinne ; Pettit, Nicholas",Lausanne,,Lausanne: Cie Utilité Publique,VD,CH,www.utilitepublique.ch,,x,,a,2003-,,,,,1 C,"(2007), 2014, 2015"
AC_21183,Collectif de choréographes,,,?,Lausanne,,Lausanne: Atelier Expression Danse,VD,CH,x,,x,,na,?,,,,,x,x
AC_21184,Collectif Iter,Compagnie Iter,,"Béguin, Guillaume ; Campanile, Luisa",Lausanne,,Lausanne: Collectif Iter,VD,CH,x,,x,,na,1999-2009,,,,,1 C,(2002)-2009
AC_21185,Collectif Fin de moi,,,"Meyer, Nicolas ; Nivon, Alexandra ; Greset, Cécile ; Hippocrate, Bastien ; Lambelet, Jonas ; Meier, Sebastien",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21186,Collectif nunc Théâtre,,,"Boegli, Jo ; Cudré, Hubert ; Moser, Anne-Cécile ; Cattin, Hélène ; Vouillamoz, Laure ; Delmonte, Mathieu ; Spuhler, Pierre u.a.",Lausanne,,Lausanne: Collectif nunc Théâtre,VD,CH,x,,x,,a,?,,,,,1 C,(1994)-
AC_21187,Compagnie Alexandre Doublet,,,"Doublet, Alexandre",Lausanne,,"Doublet, Alexandre",VD,CH,https://compagniealexandredoublet.wordpress.com,,x,,a,2007-,,,,,,
AC_21188,Compagnie Ammoniac,,,"Rohr, Anne-Sophie ; Maillet, Pierre ; Auguste, Jean-François ; Christen, Ariane ; Flip, Juliette",Lausanne,,Lausanne: Compagnie Ammoniac,VD,CH,x,,x,,a,?,,,,,1 C,"(2005), 2008, 2011"
AC_21189,Compagnie Angledange ,Cie Angledange,,"Novicov, Andrea",Lausanne,,Lausanne,VD,CH,www.angledange.ch,,x,,a,1994-,,,,,1 C,(1997)-
AC_21190,Compagnie Athanor,,,"Guillaume, Thierry",Lausanne (Le Mont-sur-Lausanne),,Lausanne: Compagnie Athanor,VD,CH,www.cieathanor.free.fr,,x,,a,1987-,,,,,2 R <Sammelcourert>,"(2000), 2006"
AC_21191,Compagnie Autonyme,,,"Bruni, Maika ; Michaud, Géraldine ; Pessina, Claudia ; Marvin, Sebastiano",Lausanne,,Lausanne,VD,CH,www.autonyme.ch,,TASI         KTV,,a,2010-,,,,,2 R <Sammelcourert>,(2013)-(2013)
AC_21192,Compagnie Belgo-Suisse,Cie Belgo-Suisse,,"Brée, Anna van u.a.",Lausanne,,Lausanne: Compagnie Belgo-Suisse,VD,CH,www.belgosuisse.ch,,x,,a,2002-,,,,,1 C,(2016)-
AC_21193,Compagnie Buissonnière,,danse,"Lizon, Philippe ; Ramos, Sacha ; Agenis, ValérieAznar, Cisco",Lausanne,,Lausanne: Compagnie Buissonnière,VD,CH,x,,x,,a,1992?-?,,,,,1 C,(1992)-(2008)
AC_21194,Compagnie Charabia ,,,"Bellec, Georges ; Bellec André ; Soubeyran, François ; Tourenne, Paul",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 R <Sammelcourert>,(1997)-(1997)
AC_21195,Compagnie Croque-Notes,,,"Chuot, Stéphanie ; Raymond, Véronique",Lausanne,,Lausanne: Compagnie Croque-Notes,VD,CH,x,,x,,na,?,,,,,1 C,(1994)-(1997)
AC_21196,"Association Eustache (inkl. Grand Eustache, Petit Eustache)",Compagnie d'Eustache,ensemble instrumental ; u.a. Fète des Vignerons,"Bovard, Jean-François",Lausanne,,Lausanne: Compagnie d'Eustache <siehe auch Lausanne: Espace Culturel des Terreaux>,VD,CH,www.eustache.ch,,x,,a,1988-,,,,,1 C,"(1993), 1995, 1996, 2006, 2015"
AC_21197,Compagnie d'Instinct,,,"Molo, Roberto ; Weibel, Stefan",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1994)-(1997)
AC_21198,Compagnie de l’Oiellade,,,"Vouilloz, Roland ; Perrin, Daniel ; Jenny, Yves",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(2000)-(2001)
AC_21199,Compagnie de L'Oranger,,,"Gachoud, Laurent",Lausanne,,Lausanne,VD,CH,www.cieloranger.ch,,x,,a,2004-,,,,,1 C,(2014)-
AC_21200,Compagnie de la Marelle,,,"Bovard, Christian ; Chollet, Jean ; Cortessis, André ; Cortessis, Edith ; Emery, Christine ; Jaton, Anne",Lausanne,,Lausanne,VD,CH,www.compagnielamarelle.ch,,x,,a,1982-,,,,,1 C,1982-
AC_21201,Compagnie de la Marotte,Cie de la Marotte; Théâtre de la Marotte,,"Mazzei, Adèle ; Wermelinger, Elisabeth u.a.",Lausanne,,Lausanne,VD,CH,,,x,,a,1986- (noch existent?),,,,,1 C,(1993)-(2007)
AC_21202,Compagnie de la Saburre,Cie la Saburre,,"Schnorf, Fabienne ; Gardaz, Sophie ; Rodrigues, Ambre ; Horst, Delphine ; Schira, Gabriele ; Molo, Roberto ; Riondel, Stéphanie ; Allaz, François",Lausanne,,Vevey: Compagnie de la Saburre,VD,CH,x,,x,,a,(noch existent?),,,,,1 C,(2003)-
AC_21203,Compagnie de Nuit Comme de Jour,,,"Béguin, Guillaume",Lausanne,,Lausanne: Compagnie de Nuit Comme de Jour,VD,CH,www.denuitcommedejour.ch,,x,,a,2006-,,,,,1 C,(2015)-
AC_21204,Compagnie des Nuits Blanches,,,"Delay Groulx, Katia ; Laramée, Ariane",Lausanne,,Lausanne,VD,CH,www.compagnie-nuits-blanches.ch,,x,,a,1997-,,,,,x,x
AC_21205,Compagnie des Sept Lieux,,,"Durand, John ; Renault, Olivier ; Uldry, Jean-Daniel ; Samatani, Emmanuel",Lausanne,,Lausanne,VD,CH,www.compagnie-des-sept-lieux.ch,,KTV,,a,1998-,,,,,1 C,1998-
AC_21206,Compagnie Doris V.,Cie Doris V.,danse,"Vuilleumier, Doris",Lausanne,,"Vuilleumier, Doris",VD,CH,x,,x,,a,?,,,,,,
AC_21207,Compagnie du Dépoâtre,,,"Jakubec, David",Lausanne,,Lausanne,VD,CH,www.compagniedudepoatre.ch,,x,,a,2010-,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21208,Compagnie En-Jeu c/o E. Ricci,,,?,Pully,,Lausanne: Compagnie En-Jeu c/o E. Ricci,VD,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_21209,Compagnie Eponyme,Compagnie éponyme,,"Bonillo, Vincent ; Perret, Serge ; Maurer, Daniel ; Richard, Julien ; Romanelli, Sandra u.a.",Lausanne,,Lausanne: Compagnie Eponyme,VD,CH,x,,x,,a,2006 (Erste Produktion)-,,,,,1 R <Sammelcouvert>,(2007)-(2007)
AC_21210,Compagnie Eventosud ,,,"Bazzichi, Gabriele ; Chobaz, Jean-Gabriel",Lausanne,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,1 R <Sammelcouvert>,(2004)-(2004)
AC_21211,Compagnie F. Chavannes ,Compagnie Fernand Chavannes,,"Chavannes, Fernand",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1987)-(1993)
AC_21212,Compagnie Face Public,,,"Toman, Michel",Lausanne,,Lausanne: Compagnie Face Public,VD,CH,x,,x,,a,?,,,,,1 C,(2015)-
AC_21213,Compagnie Fil à retordre,,,"Wroblewski, Anouk ; Varret, Hugo",Chambéry,,Lausanne,VD,CH,www.cirque-fil-a-retordre.com,,x,,a,2012-,,,,,x,x
AC_21214,Compagnie Gardaz-Michel,,,"Gardaz, Sophie ; Michel Jacques",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 C,(1998)-(2002)
AC_21215,Compagnie Gran Caldo ,,,?,Lausanne,,Lausanne: Compagnie Gran Caldo,VD,CH,x,,x,,a,?,,,,,x,x
AC_21216,Compagnie Générale de Théâtre,CGT,,"Urban, Matthias",Lausanne,,Lausanne,VD,CH,www.cgt.ch,,x,,a,2006-,,,,,1 C,(2015)-
AC_21217,Compagnie in Grata,cie In Grata,,"Maillard, Anne ; Reinhardt, Igor ; Riberio, Fátima",Lausanne,,Renens,VD,CH,www.ingrata.ch,,x,,a,2004-,,,,,x,x
AC_21218,Compagnie J14,Cie J14; Cie J 14,,"Papin, Aline ; Bertolotto, Valéria",Lausanne,,Lausanne: Compagnie J14,VD,CH,x,,x,,a,2014-,,,,,1 C,(2015)-
AC_21219,Compagnie Horizon,,,"Théraulaz, Yvette",Lausanne,,Lausanne: Compagnie Horizon,VD,CH,x,,x,,a,?,,,,,1 C,(2016)-
AC_21220,Compagnie Jean Hort,,,"Hort, Jean",Lausanne,,Lausanne,VD,CH,x,,x,,na,1944-1956,,,,,1 C,"(1940)-1946, 1956"
AC_21221,Compagnie Jeanne Föhn,,,"Chazaud, Ludovic",Lausanne,,"Lausanne <siehe auch: Föhn, Jeanne>",VD,CH,x,,x,,a,?,,,,,1 C,(2013)-
AC_21222,Compagnie Jours tranquilles,,,"Gorgerat, Fabrice ; Glaus, Gaspard",Lausanne,,Lausanne: Grange de Dorigny und Lausanne: Compagnie Jours tranquilles <bereinigen>,VD,CH,www.jourstranquilles.com,,assitej,,a,1994-,,,,,1 C,"(1997), 2000-"
AC_21223,Compagnie Julien Mages,,,"Mages, Julien",Lausanne,,"Mages, Julien",VD,CH,www.julienmages.com,,x,,a,?,,,,,,
AC_21224,Compagnie Kbarré,Kompagnie de théâtre Kbarré; Cie Kbarré,,"Iseli, Laurence ; Reymondin, Charlotte ; David, Vincent",Lausanne,,Lausanne: Compagnie Kbarré,VD,CH,www.kbarre.ch,,x,,a,2003-,,,,,1 C,2003-
AC_21225,Compagnie Kokodyniack,Cie Kokodyniak,,"Roybon, Jean-Baptiste ; Doleyres, Véronique ; Lambert, Basile",Lausanne,,Lausanne: Compagnie Kokodyniack,VD,CH,www.kokodyniack.ch,,x,,a,2015-,,,,,1 C,2015-
AC_21226,Compagnie Krajewski – Giorgio Brasey,Cie krajewski – giorgio brasey,,"Brasey, Giorgio",Lausanne,,Lausanne,VD,CH,www.k-gb.ch,,x,,a,2000-,,,,,1 C,"(2001), (2003)"
AC_21227,Compagnie L'ascenseur à poisson,,,"Guhl, Geneviève u.a.",Lausanne ?,,Lausanne: Compagnie L'ascenseur à poisson,VD,CH,www.ascenseurapoissons.ch,,x,,a,2000-,,,,,1 C,(2014)-
AC_21228,Compagnie La Bocca della Luna,Compagnie de Théâtre La Bocca della Luna; Cie La bocca della luna,,"Imbach, Muriel",Lausanne,,Lausanne: Compagnie La Bocca della Luna,VD,CH,www.laboccadellaluna.ch,,x,,a,?,,,,,1 C,"(2004), 2011, 2014, 2016"
AC_21229,Compagnie Lightmotiv,Lightmotiv compagnie théâtrale; Lightmotiv Cie,,"Thys, Alexandra ; Dubey, Nathalie",Lausanne,,Genève: Compagnie Lightmotiv,VD,CH,www.lightmotiv.ch,,x,,a,?,,,,,1 C,(2015)-
AC_21230,Compagnie Linga,Cie Linga,danse,"Cantalupo, Marco ; Gdaniec, Katarzyna",Lausanne,,Lausanne: Compagnie Linga,VD,CH,www.linga.ch,,x,,a,1993?-,Linga Lausanne Danse Project,,,,1 C,(1992)-
AC_21231,Compagnie Love Love Hou!,Cie Love Love Hou!,,"Palese, Attilio Sandro",Lausanne,,Lausanne: Compagnie Love Love Hou!,VD,CH,x,,x,,a,?,,,,,2 R <Sammelcouvert>,"(2003), (2004)"
AC_21232,Compagnie Lumen,,,"Hesslein, Nicolas ; Boyer, Marc",Lausanne,,Lausanne: Compagnie Lumen,VD,CH,www.lumen.ch,,x,,a,?,,,,,1 R <Sammelcouvert>,(2014)-(2014)
AC_21233,Compagnie Marielle Pinsard,Marielle Pinsard Compagnie,,"Pinsard, Marielle",Lausanne,,"Pinsard, Marielle",VD,CH,x,,x,,a,2000-,,,,,,
AC_21234,Compagnie Marin,Cie Marin; Compagnie François Marin,,"Marin, François",Lausanne,,Lausanne,VD,CH,www.compagniemarin.ch,,x,,a,1994-,,,,,1 C,(1997)-
AC_21235,Compagnie Michel Fidanza,,,"Fidanza, Michel",Lausanne ?,,Lausanne,VD,CH,x,,x,,na,?,,,,,x,x
AC_21236,Compagnie Nausicaa ,,,?,Lausanne,,Lausanne: Compagnie Nausicaa ,VD,CH,x,,x,,a,(noch existent?),,,,,x,x
AC_21237,Compagnie Nicole Seiler,Cie Nicole Seiler,danse,"Seiler, Nicole",Lausanne,,"Seiler, Nicole",VD,CH,www.nicoleseiler.com,,x,,a,2002-,,,,,,
AC_21238,Compagnie Nonante-Trois,,,"Knobil, Benjamin",Lausanne,,Lausanne: Compagnie Nonante-Trois,VD,CH,www.benjamin.knobil.free.fr,,KTV,,a,1997/1998?,,,,,1 C,(1997)-
AC_21239,Compagnie Octavio de la Roza,,danse,"de la Roza, Octavio",Lausanne,,"Roza, Octavio ",VD,CH,www.octaviodelaroza.com,,x,,a,2008-,,,,,,
AC_21240,Compagnie Parle à un Ange,,,"Aury-Galibert, Romain",Lausanne,,Lausanne: Compagnie Parle à un Ange,VD,CH,www.un-ange.ch/,,x,,a,?,,,,,x,x
AC_21241,Compagnie Paul Pasquier,,,"Pasquier, Paul",Lausanne ?,,Lausanne (früher auch Lausanne: Théâtre du Château),VD,CH,x,,x,, na,?,,,,,1 C,(1951)-(1954)
AC_21242,Compagnie Pied de Biche ,Cie Pied de Biche,,"Burnier, Julie ; Burnier, Patrick ; Ozier, Frédéric ; Yazgi, Nicolas ; Jones, Anne Nicole",Lausanne,,Lausanne: Compagnie Pied de Biche,VD,CH,www.pied-de-biche.ch,,x,,a,2004-,,,,,1 C,"(2010), 2012, 2015"
AC_21243,Compagnie Point de Fuite ,,,"Balmer, Zina",Lausanne,,Lausanne: Compagnie Point de Fuite ,VD,CH,x,,x,,a,(noch existent?),,,,,2 R <Sammelcouvert>,"(2005), (2009)"
AC_21244,Compagnie Romande de Ballet,Lausanne Dance Company,,"Sheta, Reda u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,na,1990-?,,,,,1 C,1990-(1991)
AC_21245,Compagnie Switch ,,,"Reymond, Véronique ; Chuat, Stéphanie",Lausanne,,Lausanne: Compagnie Switch ,VD,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(2004)-(2004)
AC_21246,Compagnie Tétanotwist,,,"Leproust, Cédric",Lausanne,,Lausanne: Compagnie Tétanotwist,VD,CH,www.tetanotwist.com,,x,,a,?,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_21247,Compagnie Théâtre du Projecteur,Cie Théatre du Projecteur,,"Chobaz, Jean Gabriel",Lausanne,,Lausanne: Compagnie Théâtre du Projecteur,VD,CH,x,,x,,a,1984-,,,,,1 C,"(1985)-2004, 2015-"
AC_21248,Compagnie Überrunter,,,"Nicolas, Claire ; Barras, Laetitia ; Allmen, Loredana von",Lausanne,,Lausanne: Compagnie Überrunter,VD,CH,www.uberrunter.ch,,x,,a,2010-,,,,,1 R <Sammelcouvert>,(2015)-
AC_21249,Compagnie Ulysse Briod,,,"Briod, Marianne u.a.",Lausanne,,Lausanne,VD,CH,x,,x,,na,?-1999,,,,,1 C,(1991)-1999
AC_21250,Compagnie Un Air de Rien,,,"Gaudin, Sandra ; Cattin, Hélène",Lausanne,,Genève: Compagnie Un Air de Rien,VD,CH,www.airderien.com,,x,,a,?,,,,,1 C,"(2002), 2005-"
AC_21251,Compagnie Un Tour de Suisse,,,"Hohler, Anna ; Cattin, Hélène ; Merlin, Ben",Lausanne,,Lausanne,VD,CH,www.cieuntourdesuisse.ch,,x,,a,?,,,,,2 R <Sammelcouvert>,"(2012), (2014)"
AC_21252,Compagnie Voix Publique,,,"Bonillo, Vincent",Lausanne ; Genève ?,,Lausanne: Compagnie Voix Publique,VD,CH,www.cievoixpublic.com,,x,,a,?,,,,,1 C,"(2013), 2016"
AC_21253,Compagnie Voeffray-Vouilloz,,,"Vouilloz, Anne ; Voeffray, Joseph E.",Lausanne,,Lausanne,VD,CH,x,,x,,a,1990-,,,,,1 C,(1993)-
AC_21254,Compagnie Youkali,,,"De Mont, Jeanne ; Rochat, Anne-Frédérique ; Frésard, Lionel ; Jacot-Guillarmod, Frédéric ; Périat, Olivier",Lausanne,,Lausanne: Compagnie Youkali,VD,CH,x,,x,,a,?,,,,,1 C,(2005)-
AC_21255,Coût du lapin,Le coût du Lapin,,"Cattin, Hélène ; Vouillamoz, Emanuelle",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 C,(2000)-
AC_21256,Cré-Danse,,,"Marques, Jackie",Lausanne,,Lausanne,VD,CH,x,,x,,na,?-1992,,,,,1 C,1992-(1993)
AC_21257,Crochet à Nuages,Le Crochet à Nuages,,"Deladoëy, Armand",Lausanne,,Lausanne,VD,CH,www.crochet-a-nuages.ch,,x,,a,1993-,,,,,1 C,1993-
AC_21258,Déjeuner sur l'herbe,,danse,"Grandi, François",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,1 R <Sammelcouvert>,(1989)-(1989)
AC_21259,Dernière Cène,,,"Danesi, Marco ; Goestschi, Nicole",Lausanne,,Lausanne,VD,CH,x,,x,,na,1992-?,,,,,1 C,(1998)-?
AC_21260,Duel Productions,,,"Jancik, Pavel",Lausanne,,Lausanne,VD,CH,x,,x,,na,?,,,,,2 R <Sammelcouvert>,(1987)-(1987)
AC_21261,En Cie d'Eux,,,"Garcin, Natacha",Pully,,Lausanne,VD,CH,x,,x,,a,?,,,,,x,x
AC_21262,Encore raté,,compagnie,"Naegeli, Patricia ; Barbey, Carine",Lausanne,,Lausanne,VD,CH,x,,x,,a,?,,,,,1 R <Sammelcouvert>,(2009)-(2009)
AC_21263,Full PETAL Machine,,,"Trnka, Olivia Csiky ; Morel, Alexandre",Lausanne,,Lausanne,VD,CH,www.fullpetalmachine.ch,,x,,a,?,,,,,x,x
AC_21264,In.The.Lab Theater Company,InTheLab; in thelab,,"Benjamin, David u.a.",Lausanne,,Lausanne,VD,CH,www.inthelab-theater.ch,,x,,a,2015-,,,,,1 C,(2015)-
AC_21265,k7 Productions,,,"Gonzales, Tomas ; Jecker, Aurore ; Schneider, Pauline ; Hänggi, Cyril ; Cardellini, Igor",Lausanne,,Lausanne,VD,CH,www.k7productions.com,,x,,a,2011-,,,,,1 R <Sammelcouvert>,(2015)-(2015)
AC_21266,Karma,,théâtre,"Gargiulo, Fabien",Lausanne,,Lausanne,VD,CH,x,,x,,a,(noch existent?),,,,,2 R <Sammelcouvert>,"(1999), (2000)"
AC_21267,L'Ôdieuse compagnie ,,,"Mercanton, Yann ; Röösli, Sylviane",Lausanne,,Lausanne: L'Ôdieuse compagnie  <STS z.T. unter: Lausanne: Théâtre 2.21>,VD,CH,www.lodieusecompagnie.com,,x,,a,?,,,,,1 C,"(2005), 2007, 2015-"
